case,family,occurrence_classes,suspicious_occurrences,self_check_name_specialization_static_result,disposition
madvise07,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
madvise10,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mesgq_nstest,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmap18,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmapstress01,mmap_memory,ltp_stable_cases|ltp_sweep_blacklist_lists,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmapstress02,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmapstress03,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mmapstress05,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
mount07,sysinfo_proc,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
pipeio,fd_pipe_fcntl,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
realpath01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sbrk01,brk,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sem_nstest,futex_sync,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
semtest_2ns,mmap_memory,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
sendmsg02,socket_net,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
splice06,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
tee01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
tee02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
vmsplice01,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
vmsplice02,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
vmsplice03,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
vmsplice04,other,ltp_stable_cases,,OK_STATIC,"no exact case-token evidence outside selection lists, runner markers, parser/guard fixtures, or policy docs"
